representation,parent_id,rank_group,mutant_id,parent_fitness,mutant_fitness,delta_fitness,status,genotype
Final F4,3,middle,19,0.3489984540524582,0.15110287248637846,-0.19789558156607975,feasible,"/*4*/fmcm<<Qmq<RmLLmLLmL<RFcLqLcqLML<FLmqqqqXQ,#1#2#3m>>>>fqqqXF#2#2#3,>#4>>>><N:Water,#2#3>>>N:N[0:0.133]>m<<N:Water>LfMfN:|[-3:0.324]:+/:>cq,<c<qXrQF,#2#3c>>>F<mN:Water>N:S>rmQLN:|[1:3.498]>N:T:-!:#2:+/:>>N:@[3:5.702]>"
Final F4,3,middle,20,0.3489984540524582,0.350415260058029,0.0014168060055707588,feasible,"/*4*/fmcm<<Qmq<RmLLmLLmL<RFcLqLcqLML<FLmqqqqXQ,#1#2#3m>>>>fqqqXF#2#2#3,>#4>>>><N:Water,#2#3>>>LN:N[0:0.133]>m<<N:Water>LfMN:|[-3:0.324]:+/:>cq,<c<qXrQF,#2#3c>>>F<mN:Water>N:S>rmQLN:|[1:3.498]>N:T:-!:#2:+/:>>N:@[3:5.702]>"
Final F4,4,middle,1,0.02063192414400091,0.6299545672250452,0.6093226430810442,feasible,"/*4*/<r<DX><FMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:Water><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,2,0.02063192414400091,0.6476472699802928,0.6270153458362918,feasible,"/*4*/<r<DX><FMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><RN:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,3,0.02063192414400091,0.0017248349602886684,-0.018907089183712242,feasible,"/*4*/<r<DX><FMML<ML<L<MLL<MLL<LMM<<CN:Sin[8:1.513]><rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,4,0.02063192414400091,1.4264385502380705,1.4058066260940696,feasible,"/*4*/<r<DX><FMML<ML<N:N#2>>L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,5,0.02063192414400091,-0.00400952937406107,-0.024641453518061983,feasible,"/*4*/<r<DX><FMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcL<LN:Sin:+!:[5:-4.724]>N:Sin[-3:2.413]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,6,0.02063192414400091,0.3337450324337881,0.3131131082897872,feasible,"/*4*/<r<DX><FMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><rN:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,7,0.02063192414400091,1.4777960223568545,1.4571640982128535,feasible,"/*4*/<r<DX><FMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,8,0.02063192414400091,1.476602474984537,1.455970550840536,feasible,"/*4*/<r<DX><QFMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,9,0.02063192414400091,0.7871006226621846,0.7664686985181837,feasible,"/*4*/<r<DX><FMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><<r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>l<N:Gpart#2>>N:N,[-6:1.045]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,10,0.02063192414400091,1.4775919609001023,1.4569600367561013,feasible,"/*4*/<r<DX><FMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,11,0.02063192414400091,0.32730344617322876,0.30667152202922787,feasible,"/*4*/<r<DX><FMMLL<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,12,0.02063192414400091,-0.004620683062074551,-0.025252607206075462,feasible,"/*4*/<r<DX><FMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LLr<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,13,0.02063192414400091,0.3695841433027765,0.3489522191587756,feasible,"/*4*/<rF<DX><FMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,14,0.02063192414400091,1.4770033328844907,1.4563714087404898,feasible,"/*4*/<r<DX><FMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,15,0.02063192414400091,-0.0066867339785018675,-0.027318658122502778,feasible,"/*4*/<r<DX><FMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<LL<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,16,0.02063192414400091,1.0457028169542666,1.0250708928102656,feasible,"/*4*/<r<DX><FMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#1rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,17,0.02063192414400091,0.1799782996453927,0.15934637550139177,feasible,"/*4*/<r<DX><FMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,:+!:[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,18,0.02063192414400091,1.136820190214906,1.116188266070905,feasible,"/*4*/<r<DX><FMMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,19,0.02063192414400091,0.7669353188254283,0.7463033946814274,feasible,"/*4*/<r<DX><FMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rBrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,4,middle,20,0.02063192414400091,0.15235655569746182,0.1317246315534609,feasible,"/*4*/<r<DX>FMML<ML<L<MLL<MLL<LMM<<<rLFL<,,<LL<bX>q<L<X#1>>XRQlF#1#2rrrFMfL>>><QN:|[-2:-1.326]:+!:><l<N:Gpart#2>>N:N,[-6:1.045]><r<N:S>N:Water:+!:>N:Delay[-7:-2.162]>RcLLN:Sin:+!:[5:-4.724]>cN:Sin>N:Sin[-4:1.456]#2>>CN:Sin[8:1.513]>,N:N[-1:-0.788][-1:-3.582]:+!:#2>><N:S,>N:N:+=:#2>>N:Water>N:Water>N:N#2>>N:Water>N:N:-/:,[15:-2.478][11:-1.977][11:0.432]>"
Final F4,5,best,1,0.515188302114261,0.599614301620056,0.08442599950579499,feasible,/*4*/lLL<<gX><<X><X>LM<XrrmQM>L<MFDX>N:|:-!:[-1:1.887]#1>>N:Sin>N:@>
Final F4,5,best,2,0.515188302114261,0.05119030651453873,-0.4639979955997223,feasible,/*4*/lLL<<gX><<X><X>LM<XrrmQM>L<MFDX>N:|:-!:[-1:1.887]>N:Sin>N:@>
Final F4,5,best,3,0.515188302114261,0.14371724538355882,-0.37147105673070224,feasible,/*4*/lLL<<gRX><<X><X>LM<XrrmQM>L<MFDX>N:|:-!:[-1:1.887]#1>>N:Sin>N:@>
Final F4,5,best,4,0.515188302114261,0.020996804540912507,-0.4941914975733485,feasible,/*4*/lLL<<<gX><<X><X>LM<XrrmQM>L<MFDX>N:|:-!:[-1:1.887]#1>>N:Sin>N:@>dX>
Final F4,5,best,5,0.515188302114261,1.9160029250478183,1.4008146229335572,feasible,/*4*/lLL<<gX><<X><fX>LM<XrrmQM>L<MFDX>N:|:-!:[-1:1.887]#1>>N:Sin>N:@>
Final F4,5,best,6,0.515188302114261,-6.854787639615167e-08,-0.5151883706621374,feasible,/*4*/lLL<gX>N:@>
Final F4,5,best,7,0.515188302114261,0.22038598103775384,-0.29480232107650717,feasible,/*4*/lLL<<gX><<X><X>LM<XrrmQM><dX>L<MFDX>N:|:-!:[-1:1.887]#1>>N:Sin>N:@>
Final F4,5,best,8,0.515188302114261,0.8519399483140631,0.336751646199802,feasible,/*4*/lLL<<gX>f<<X><X>LM<XrrmQM>L<MFDX>N:|:-!:[-1:1.887]#1>>N:Sin>N:@>
Final F4,5,best,9,0.515188302114261,0.14860644908023818,-0.36658185303402285,feasible,/*4*/lLL<<gX><<X><X>LML<XrrmQM>L<MFDX>N:|:-!:[-1:1.887]#1>>N:Sin>N:@>
Final F4,5,best,10,0.515188302114261,1.0261903581856913,0.5110020560714302,feasible,/*4*/lLL<<gX><<X><X>LM<XrrmQ>L<MFDX>N:|:-!:[-1:1.887]#1>>N:Sin>N:@>
Final F4,5,best,11,0.515188302114261,0.08395351294530462,-0.4312347891689564,feasible,/*4*/lLL<<gX><<X><X>LM<XrrmQM>L<MDX>N:|:-!:[-1:1.887]#1>>N:Sin>N:@>
Final F4,5,best,12,0.515188302114261,0.950204716223701,0.4350164141094399,feasible,/*4*/lLLr<<gX><<X><X>LM<XrrmQM>L<MFDX>N:|:-!:[-1:1.887]#1>>N:Sin>N:@>
Final F4,5,best,13,0.515188302114261,0.044014865468978495,-0.47117343664528255,feasible,/*4*/lLL<<gX><<X><X>LM<L<MFDX>N:|:-!:[-1:1.887]#1>>XrrmQM>N:Sin>N:@>
Final F4,5,best,14,0.515188302114261,0.04161823567582591,-0.47357006643843513,feasible,/*4*/lLL<<gX><<X><X>LM<XrrmQM>L<N:|:-!:[-1:1.887]#1>>MFDX>N:Sin>N:@>
Final F4,5,best,15,0.515188302114261,0.1507023763054196,-0.3644859258088414,feasible,/*4*/rlLL<<gX><<X><X>LM<XrrmQM>L<MFDX>N:|:-!:[-1:1.887]#1>>N:Sin>N:@>
Final F4,5,best,16,0.515188302114261,0.25606979513992334,-0.2591185069743377,feasible,/*4*/lLL<<gX><<X><X>LM<XrrmQM>L<MFDX>N:|:-!:[-1:1.887]#1>>N:Sin>N:@[1:0.027]>
Final F4,5,best,17,0.515188302114261,0.5221416060041258,0.006953303889864815,feasible,/*4*/lLL<<gX><<X><X>LM<XrrmQM><MFDX>N:|:-!:[-1:1.887]#1>>N:Sin>N:@>
Final F4,5,best,18,0.515188302114261,0.09639548533360734,-0.4187928167806537,feasible,/*4*/lLL<<<<X><X>LM<XrrmQM>L<MFDX>N:|:-!:[-1:1.887]#1>>N:Sin>gX>N:@>
Final F4,5,best,19,0.515188302114261,0.10481733749328323,-0.4103709646209778,feasible,/*4*/lLL<<gX><<X><X>LM<XrrmQM>L<MFDX>N:|:-!:[-1:1.887]#1>>N:Sin>N:@[1:-0.461]>
Final F4,5,best,20,0.515188302114261,0.27511682502861473,-0.2400714770856463,feasible,/*4*/lLL<<gX><<X><X>LM<XrrmQM>L<MFQDX>N:|:-!:[-1:1.887]#1>>N:Sin>N:@>
