run,generation,genetic_format,mutation_intensity,best_vertpos,avg_vertpos,stddev_vertpos
2,92,9,0.0,0.7535938736897639,0.27209221755423335,0.2088927457743378
2,93,9,0.0,0.7584937527157644,0.2735172274864409,0.23035926297963044
2,94,9,0.0,0.7584937527157644,0.2378175016698835,0.23954981571504194
2,95,9,0.0,0.7540384537460947,0.30212582233797347,0.2173559917721731
2,96,9,0.0,0.7588174659642782,0.31125257923945765,0.20493032223520835
2,97,9,0.0,0.7588381729380616,0.3480640533822348,0.21609502946570502
2,98,9,0.0,0.758964852846561,0.37937455370226325,0.2455428678701311
2,99,9,0.0,0.7588174659642782,0.41695230060457833,0.22044360560723458
2,100,9,0.0,0.7588174659642782,0.417937962561336,0.2339190602150086
2,101,9,0.0,0.7584937527157644,0.43065361068882296,0.21657499649056935
2,102,9,0.0,0.758964852846561,0.33028508648587906,0.23184731117286536
2,103,9,0.0,0.7534879716236828,0.35299943505769105,0.2279193797487625
2,104,9,0.0,0.7584937527157644,0.35123535228223157,0.19341097647702446
3,0,9,0.0,-0.010200201026402525,-0.010200201026402525,0.0
3,1,9,0.0,-0.010199602773230513,-0.010228450577329953,4.766888134618816e-05
3,2,9,0.0,-0.010199602773230513,-0.010229912287785487,4.854621466375154e-05
3,3,9,0.0,-0.010199602773230513,-0.01023757074766498,5.2226294016213636e-05
3,4,9,0.0,-0.010199602773230513,-0.010232545240491492,4.743000650112924e-05
3,5,9,0.0,-0.010199602773230513,-0.010236681912259033,4.909351339140307e-05
3,6,9,0.0,-0.010199602773230513,-0.010228528215758753,4.8355783761360846e-05
3,7,9,0.0,-0.010199602773230513,-0.010226328003791052,4.4283275236771874e-05
3,8,9,0.0,-0.010199602773230513,-0.010246452779058956,5.252374567409129e-05
3,9,9,0.0,-0.010199602773230513,-0.010233129949492513,5.0181080537232244e-05
3,10,9,0.0,-0.010199602773230513,-0.010231586254161268,6.278408352247053e-05
3,11,9,0.0,-0.010199602773230513,-0.010234939140590864,4.708187232751476e-05
3,12,9,0.0,-0.010199602773230513,-0.0102435656910573,5.1128326776737636e-05
3,13,9,0.0,-0.010199602773230513,-0.010244603050804414,5.057052504938042e-05
3,14,9,0.0,-0.010199602773230513,-0.010223663121418173,4.1813646258687164e-05
3,15,9,0.0,0.14776943300650378,-0.0070715144565706226,0.022120190562393637
3,16,9,0.0,0.30562151831186046,0.0035997682937653334,0.05695978375863222
3,17,9,0.0,0.23108858574880806,0.00735795703605012,0.05342625413471204
3,18,9,0.0,0.4370790926214847,0.05127143120712357,0.10249318533606312
3,19,9,0.0,0.4370790926214847,0.10680382329648605,0.1306385333380672
3,20,9,0.0,0.5304564902272512,0.16558046909022497,0.11905806341118673
3,21,9,0.0,0.38317779406210256,0.21971880555422427,0.10233816003609832
3,22,9,0.0,0.4549403656692982,0.2518385972264639,0.13330210199364706
3,23,9,0.0,0.5049298055280529,0.26099537653076055,0.13953356762561148
3,24,9,0.0,0.7269495234616487,0.28889981516678037,0.1407452754188085
